segment_id	segment_text
pli-tv-pvr3:39.5	Sabbe ekasamuṭṭhānā,
pli-tv-pvr3:39.6	Samanubhāsanā yathā.
pli-tv-pvr3:40.1	Samanubhāsanāsamuṭṭhānaṁ niṭṭhitaṁ.
pli-tv-pvr3:41.0	2.5. Kathinasamuṭṭhāna
pli-tv-pvr3:41.1	Ubbhataṁ kathinaṁ tīṇi,
pli-tv-pvr3:41.2	paṭhamaṁ pattabhesajjaṁ;
pli-tv-pvr3:41.3	Accekaṁ cāpi sāsaṅkaṁ,
pli-tv-pvr3:41.4	pakkamantena vā duve.
pli-tv-pvr3:42.1	Upassayaṁ paramparā,
pli-tv-pvr3:42.2	anatirittaṁ nimantanā;
pli-tv-pvr3:42.3	Vikappaṁ rañño vikāle,
pli-tv-pvr3:42.4	vosāsāraññakena ca.
pli-tv-pvr3:43.1	Ussayāsannicayañca,
pli-tv-pvr3:43.2	pure pacchā vikāle ca;
pli-tv-pvr3:43.3	Pañcāhikā saṅkamanī,
pli-tv-pvr3:43.4	dvepi āvasathena ca.
pli-tv-pvr3:44.1	Pasākhe āsane ceva,
pli-tv-pvr3:44.2	tiṁsa ekūnakā ime;
pli-tv-pvr3:44.3	Kāyavācā na ca cittā,
pli-tv-pvr3:44.4	tīhi dvārehi jāyare;
pli-tv-pvr3:44.5	Dvisamuṭṭhānikā sabbe,
pli-tv-pvr3:44.6	kathinena sahā samā.
pli-tv-pvr3:45.1	Kathinasamuṭṭhānaṁ niṭṭhitaṁ.
pli-tv-pvr3:46.0	2.6. Eḷakalomasamuṭṭhāna
pli-tv-pvr3:46.1	Eḷakalomā dve seyyā,
pli-tv-pvr3:46.2	āhacca piṇḍabhojanaṁ;
pli-tv-pvr3:46.3	Gaṇavikālasannidhi,
pli-tv-pvr3:46.4	dantaponena celakā.
pli-tv-pvr3:47.1	Uyyuttaṁ senaṁ uyyodhi,
pli-tv-pvr3:47.2	surā orena nhāyanā;
pli-tv-pvr3:47.3	Dubbaṇṇe dve desanikā,
pli-tv-pvr3:47.4	lasuṇupatiṭṭhe naccanā.
pli-tv-pvr3:48.1	Nhānamattharaṇaṁ seyyā,
pli-tv-pvr3:48.2	antoraṭṭhe tathā bahi;
pli-tv-pvr3:48.3	Antovassaṁ cittāgāraṁ,
pli-tv-pvr3:48.4	āsandi suttakantanā.
pli-tv-pvr3:49.1	Veyyāvaccaṁ sahatthā ca,
pli-tv-pvr3:49.2	abhikkhukāvāsena ca;
pli-tv-pvr3:49.3	Chattaṁ yānañca saṅghāṇiṁ,
pli-tv-pvr3:49.4	alaṅkāraṁ gandhavāsitaṁ.
pli-tv-pvr3:50.1	Bhikkhunī sikkhamānā ca,
pli-tv-pvr3:50.2	sāmaṇerī gihiniyā;
pli-tv-pvr3:50.3	Asaṅkaccikā āpatti,
pli-tv-pvr3:50.4	cattārīsā catuttari.
pli-tv-pvr3:51.1	Kāyena na vācācittena,
pli-tv-pvr3:51.2	kāyacittena na vācato;
pli-tv-pvr3:51.3	Dvisamuṭṭhānikā sabbe,
pli-tv-pvr3:51.4	samā eḷakalomikāti.
pli-tv-pvr3:52.1	Eḷakalomasamuṭṭhānaṁ niṭṭhitaṁ.
pli-tv-pvr3:53.0	2.7. Padasodhammasamuṭṭhāna
pli-tv-pvr3:53.1	Padaññatra asammatā,
pli-tv-pvr3:53.2	tathā atthaṅgatena ca;
pli-tv-pvr3:53.3	Tiracchānavijjā dve vuttā,
pli-tv-pvr3:53.4	anokāso ca pucchanā.
pli-tv-pvr3:54.1	Satta sikkhāpadā ete,
pli-tv-pvr3:54.2	vācā na kāyacittato;
pli-tv-pvr3:54.3	Vācācittena jāyanti,
pli-tv-pvr3:54.4	na tu kāyena jāyare;
pli-tv-pvr3:54.5	Dvisamuṭṭhānikā sabbe,
pli-tv-pvr3:54.6	padasodhammasadisā.
pli-tv-pvr3:55.1	Padasodhammasamuṭṭhānaṁ niṭṭhitaṁ.
pli-tv-pvr3:56.0	2.8. Addhānasamuṭṭhāna
pli-tv-pvr3:56.1	Addhānanāvaṁ paṇītaṁ,
pli-tv-pvr3:56.2	mātugāmena saṁhare;
pli-tv-pvr3:56.3	Dhaññaṁ nimantitā ceva,
pli-tv-pvr3:56.4	aṭṭha ca pāṭidesanī.
pli-tv-pvr3:57.1	Sikkhā pannarasa ete,
pli-tv-pvr3:57.2	kāyā na vācā na manā;
pli-tv-pvr3:57.3	Kāyavācāhi jāyanti,
pli-tv-pvr3:57.4	na te cittena jāyare.
pli-tv-pvr3:58.1	Kāyacittena jāyanti,
pli-tv-pvr3:58.2	na te jāyanti vācato;
pli-tv-pvr3:58.3	Kāyavācāhi cittena,
pli-tv-pvr3:58.4	samuṭṭhānā catubbidhā;
pli-tv-pvr3:58.5	Paññattā buddhañāṇena,
pli-tv-pvr3:58.6	addhānena sahā samā.
pli-tv-pvr3:59.1	Addhānasamuṭṭhānaṁ niṭṭhitaṁ.
pli-tv-pvr3:60.0	2.9. Theyyasatthasamuṭṭhāna
pli-tv-pvr3:60.1	Theyyasatthaṁ upassuti,
pli-tv-pvr3:60.2	sūpaviññāpanena ca;
pli-tv-pvr3:60.3	Rattichannañca okāsaṁ,
pli-tv-pvr3:60.4	ete byūhena sattamā.
pli-tv-pvr3:61.1	Kāyacittena jāyanti,
pli-tv-pvr3:61.2	na te jāyanti vācato;
pli-tv-pvr3:61.3	Tīhi dvārehi jāyanti,
pli-tv-pvr3:61.4	dvisamuṭṭhānikā ime;
pli-tv-pvr3:61.5	Theyyasatthasamuṭṭhānā,
pli-tv-pvr3:61.6	desitādiccabandhunā.
pli-tv-pvr3:62.1	Theyyasatthasamuṭṭhānaṁ niṭṭhitaṁ.
pli-tv-pvr3:63.0	2.10. Dhammadesanāsamuṭṭhāna
pli-tv-pvr3:63.1	Chattapāṇissa saddhammaṁ,
pli-tv-pvr3:63.2	na desenti tathāgatā;
pli-tv-pvr3:63.3	Evameva daṇḍapāṇissa,
pli-tv-pvr3:63.4	satthaāvudhapāṇinaṁ.
pli-tv-pvr3:64.1	Pādukupāhanā yānaṁ,
pli-tv-pvr3:64.2	seyyapallatthikāya ca;
pli-tv-pvr3:64.3	Veṭhitoguṇṭhito ceva,
pli-tv-pvr3:64.4	ekādasamanūnakā.
pli-tv-pvr3:65.1	Vācācittena jāyanti,
pli-tv-pvr3:65.2	na te jāyanti kāyato;
pli-tv-pvr3:65.3	Sabbe ekasamuṭṭhānā,
pli-tv-pvr3:65.4	samakā dhammadesane.
pli-tv-pvr3:66.1	Dhammadesanāsamuṭṭhānaṁ niṭṭhitaṁ.
pli-tv-pvr3:67.0	2.11. Bhūtārocanasamuṭṭhāna
pli-tv-pvr3:67.1	Bhūtaṁ kāyena jāyati,
pli-tv-pvr3:67.2	na vācā na ca cittato;
pli-tv-pvr3:67.3	Vācato ca samuṭṭhāti,
pli-tv-pvr3:67.4	na kāyā na ca cittato.
pli-tv-pvr3:68.1	Kāyavācāya jāyati,
pli-tv-pvr3:68.2	na tu jāyati cittato;
pli-tv-pvr3:68.3	Bhūtārocanakā nāma,
pli-tv-pvr3:68.4	tīhi ṭhānehi jāyati.
pli-tv-pvr3:69.1	Bhūtārocanasamuṭṭhānaṁ niṭṭhitaṁ.
pli-tv-pvr3:70.0	2.12. Corivuṭṭhāpanasamuṭṭhāna
pli-tv-pvr3:70.1	Corī vācāya cittena,
pli-tv-pvr3:70.2	na taṁ jāyati kāyato;
pli-tv-pvr3:70.3	Jāyati tīhi dvārehi,
pli-tv-pvr3:70.4	corivuṭṭhāpanaṁ idaṁ;
pli-tv-pvr3:70.5	Akataṁ dvisamuṭṭhānaṁ,
pli-tv-pvr3:70.6	dhammarājena bhāsitaṁ.
pli-tv-pvr3:71.1	Corivuṭṭhāpanasamuṭṭhānaṁ niṭṭhitaṁ.
pli-tv-pvr3:72.0	2.13. Ananuññātasamuṭṭhāna
pli-tv-pvr3:72.1	Ananuññātaṁ vācāya,
pli-tv-pvr3:72.2	na kāyā na ca cittato;
pli-tv-pvr3:72.3	Jāyati kāyavācāya,
pli-tv-pvr3:72.4	na taṁ jāyati cittato.
pli-tv-pvr3:73.1	Jāyati vācācittena,
pli-tv-pvr3:73.2	na taṁ jāyati kāyato;
pli-tv-pvr3:73.3	Jāyati tīhi dvārehi,
pli-tv-pvr3:73.4	akataṁ catuṭhānikaṁ.
pli-tv-pvr3:74.1	Ananuññātasamuṭṭhānaṁ niṭṭhitaṁ.
pli-tv-pvr3:75.1	Samuṭṭhānañhi saṅkhepaṁ,
pli-tv-pvr3:75.2	dasa tīṇi sudesitaṁ;
pli-tv-pvr3:75.3	Asammohakaraṁ ṭhānaṁ,
pli-tv-pvr3:75.4	nettidhammānulomikaṁ;
pli-tv-pvr3:75.5	Dhārayanto imaṁ viññū,
pli-tv-pvr3:75.6	samuṭṭhāne na muyhatīti.
pli-tv-pvr3:76.1	Samuṭṭhānasīsasaṅkhepo niṭṭhito.
pli-tv-pvr4:0.1	Parivāra
pli-tv-pvr4:0.2	4. Antarapeyyāla
pli-tv-pvr4:0.3	Katipucchāvāra
pli-tv-pvr4:1.1	Kati āpattiyo?
pli-tv-pvr4:1.2	Kati āpattikkhandhā?
pli-tv-pvr4:1.3	Kati vinītavatthūni?
pli-tv-pvr4:1.4	Kati agāravā?
pli-tv-pvr4:1.5	Kati gāravā?
pli-tv-pvr4:1.6	Kati vinītavatthūni?
pli-tv-pvr4:1.7	Kati vipattiyo?
pli-tv-pvr4:1.8	Kati āpattisamuṭṭhānā?
pli-tv-pvr4:1.9	Kati vivādamūlāni?
pli-tv-pvr4:1.10	Kati anuvādamūlāni?
pli-tv-pvr4:1.11	Kati sāraṇīyā dhammā?
pli-tv-pvr4:1.12	Kati bhedakaravatthūni?
pli-tv-pvr4:1.13	Kati adhikaraṇāni?
pli-tv-pvr4:1.14	Kati samathā?
pli-tv-pvr4:2.1	Pañca āpattiyo.
pli-tv-pvr4:2.2	Pañca āpattikkhandhā.
pli-tv-pvr4:2.3	Pañca vinītavatthūni.
pli-tv-pvr4:2.4	Satta āpattiyo.
pli-tv-pvr4:2.5	Satta āpattikkhandhā.
pli-tv-pvr4:2.6	Satta vinītavatthūni.
pli-tv-pvr4:2.7	Cha agāravā.
pli-tv-pvr4:2.8	Cha gāravā.
pli-tv-pvr4:2.9	Cha vinītavatthūni.
pli-tv-pvr4:2.10	Catasso vipattiyo.
pli-tv-pvr4:2.11	Cha āpattisamuṭṭhānā.
pli-tv-pvr4:2.12	Cha vivādamūlāni.
pli-tv-pvr4:2.13	Cha anuvādamūlāni.
pli-tv-pvr4:2.14	Cha sāraṇīyā dhammā.
pli-tv-pvr4:2.15	Aṭṭhārasa bhedakaravatthūni.
pli-tv-pvr4:2.16	Cattāri adhikaraṇāni.
pli-tv-pvr4:2.17	Satta samathā.
pli-tv-pvr4:3.1	Tattha katamā pañca āpattiyo?
pli-tv-pvr4:3.2	Pārājikāpatti, saṅghādisesāpatti, pācittiyāpatti, pāṭidesanīyāpatti, dukkaṭāpatti—
pli-tv-pvr4:3.3	imā pañca āpattiyo.
pli-tv-pvr4:4.1	Tattha katame pañca āpattikkhandhā?
pli-tv-pvr4:4.2	Pārājikāpattikkhandho, saṅghādisesāpattikkhandho, pācittiyāpattikkhandho, pāṭidesanīyāpattikkhandho, dukkaṭāpattikkhandho—
pli-tv-pvr4:4.3	ime pañca āpattikkhandhā.
pli-tv-pvr4:5.1	Tattha katamāni pañca vinītavatthūni?
pli-tv-pvr4:5.2	Pañcahi āpattikkhandhehi ārati virati paṭivirati veramaṇī akiriyā akaraṇaṁ anajjhāpatti velāanatikkamo setughāto—
pli-tv-pvr4:5.3	imāni pañca vinītavatthūni.
pli-tv-pvr4:6.1	Tattha katamā satta āpattiyo?
pli-tv-pvr4:6.2	Pārājikāpatti, saṅghādisesāpatti, thullaccayāpatti, pācittiyāpatti, pāṭidesanīyāpatti, dukkaṭāpatti, dubbhāsitāpatti—
pli-tv-pvr4:6.3	imā satta āpattiyo.
pli-tv-pvr4:7.1	Tattha katame satta āpattikkhandhā?
pli-tv-pvr4:7.2	Pārājikāpattikkhandho, saṅghādisesāpattikkhandho, thullaccayāpattikkhandho, pācittiyāpattikkhandho, pāṭidesanīyāpattikkhandho, dukkaṭāpattikkhandho, dubbhāsitāpattikkhandho—
pli-tv-pvr4:7.3	ime satta āpattikkhandhā.
pli-tv-pvr4:8.1	Tattha katamāni satta vinītavatthūni?
pli-tv-pvr4:8.2	Sattahi āpattikkhandhehi ārati virati paṭivirati veramaṇī akiriyā akaraṇaṁ anajjhāpatti velāanatikkamo setughāto—
pli-tv-pvr4:8.3	imāni satta vinītavatthūni.
pli-tv-pvr4:9.1	Tattha katame cha agāravā?
pli-tv-pvr4:9.2	Buddhe agāravo, dhamme agāravo, saṅghe agāravo, sikkhāya agāravo, appamāde agāravo, paṭisandhāre agāravo—
pli-tv-pvr4:9.3	ime cha agāravā.
pli-tv-pvr4:10.1	Tattha katame cha gāravā?
pli-tv-pvr4:10.2	Buddhe gāravo, dhamme gāravo, saṅghe gāravo, sikkhāya gāravo, appamāde gāravo, paṭisandhāre gāravo—
pli-tv-pvr4:10.3	ime cha gāravā.
pli-tv-pvr4:11.1	Tattha katamāni cha vinītavatthūni?
pli-tv-pvr4:11.2	Chahi agāravehi ārati virati paṭivirati veramaṇī akiriyā akaraṇaṁ anajjhāpatti velāanatikkamo setughāto—
pli-tv-pvr4:11.3	imāni cha vinītavatthūni.
pli-tv-pvr4:12.1	Tattha katamā catasso vipattiyo?
pli-tv-pvr4:12.2	Sīlavipatti, ācāravipatti, diṭṭhivipatti, ājīvavipatti—
pli-tv-pvr4:12.3	imā catasso vipattiyo.
pli-tv-pvr4:13.1	Tattha katame cha āpattisamuṭṭhānā?
pli-tv-pvr4:13.2	Atthāpatti kāyato samuṭṭhāti, na vācato na cittato;
pli-tv-pvr4:13.3	atthāpatti vācato samuṭṭhāti, na kāyato na cittato;
pli-tv-pvr4:13.4	atthāpatti kāyato ca vācato ca samuṭṭhāti, na cittato;
pli-tv-pvr4:13.5	atthāpatti kāyato ca cittato ca samuṭṭhāti, na vācato;
pli-tv-pvr4:13.6	atthāpatti vācato ca cittato ca samuṭṭhāti, na kāyato;
pli-tv-pvr4:13.7	atthāpatti kāyato ca vācato ca cittato ca samuṭṭhāti—
pli-tv-pvr4:13.8	ime cha āpattisamuṭṭhānā.
pli-tv-pvr4:14.1	Tattha katamāni cha vivādamūlāni?
pli-tv-pvr4:14.2	Idha bhikkhu kodhano hoti upanāhī.
pli-tv-pvr4:14.3	Yo so bhikkhu kodhano hoti upanāhī so sattharipi agāravo viharati appatisso, dhammepi agāravo viharati appatisso, saṅghepi agāravo viharati appatisso, sikkhāyapi na paripūrakārī hoti.
pli-tv-pvr4:14.4	Yo so bhikkhu satthari agāravo viharati appatisso, dhamme …pe…
pli-tv-pvr4:14.5	saṅghe …pe…
pli-tv-pvr4:14.6	sikkhāya na paripūrakārī, so saṅghe vivādaṁ janeti.
pli-tv-pvr4:14.7	Yo hoti vivādo bahujanāhitāya bahujanāsukhāya bahuno janassa anatthāya ahitāya dukkhāya devamanussānaṁ.
pli-tv-pvr4:14.8	Evarūpañce tumhe vivādamūlaṁ ajjhattaṁ vā bahiddhā vā samanupasseyyātha tatra tumhe tasseva pāpakassa vivādamūlassa pahānāya vāyameyyātha.
pli-tv-pvr4:14.9	Evarūpañce tumhe vivādamūlaṁ ajjhattaṁ vā bahiddhā vā na samanupasseyyātha tatra tumhe tasseva pāpakassa vivādamūlassa āyatiṁ anavassavāya paṭipajjeyyātha.
pli-tv-pvr4:14.10	Evametassa pāpakassa vivādamūlassa pahānaṁ hoti.
pli-tv-pvr4:14.11	Evametassa pāpakassa vivādamūlassa āyatiṁ anavassavo hoti.
pli-tv-pvr4:15.1	Puna caparaṁ bhikkhu makkhī hoti paḷāsī …pe…
pli-tv-pvr4:15.2	issukī hoti maccharī, saṭho hoti māyāvī, pāpiccho hoti micchādiṭṭhi, sandiṭṭhiparāmāsī hoti ādhānaggāhī duppaṭinissaggī.
pli-tv-pvr4:15.3	Yo so bhikkhu sandiṭṭhiparāmāsī hoti ādhānaggāhī duppaṭinissaggī so sattharipi agāravo viharati appatisso, dhammepi agāravo viharati appatisso, saṅghepi agāravo viharati appatisso, sikkhāyapi na paripūrakārī hoti.
pli-tv-pvr4:15.4	Yo so bhikkhu satthari agāravo viharati appatisso dhamme …pe…
pli-tv-pvr4:15.5	saṅghe …pe…
pli-tv-pvr4:15.6	sikkhāya na paripūrakārī, so saṅghe vivādaṁ janeti.
pli-tv-pvr4:15.7	Yo so hoti vivādo bahujanāhitāya bahujanāsukhāya bahuno janassa anatthāya ahitāya dukkhāya devamanussānaṁ.
pli-tv-pvr4:15.8	Evarūpañce tumhe vivādamūlaṁ ajjhattaṁ vā bahiddhā vā samanupasseyyātha tatra tumhe tasseva pāpakassa vivādamūlassa pahānāya vāyameyyātha.
pli-tv-pvr4:15.9	Evarūpañce tumhe vivādamūlaṁ ajjhattaṁ vā bahiddhā vā na samanupasseyyātha tatra tumhe tasseva pāpakassa vivādamūlassa āyatiṁ anavassavāya paṭipajjeyyātha.
pli-tv-pvr4:15.10	Evametassa pāpakassa vivādamūlassa pahānaṁ hoti.
pli-tv-pvr4:15.11	Evametassa pāpakassa vivādamūlassa āyatiṁ anavassavo hoti.
pli-tv-pvr4:15.12	Imāni cha vivādamūlāni.
pli-tv-pvr4:16.1	Tattha katamāni cha anuvādamūlāni?
pli-tv-pvr4:16.2	Idha bhikkhu kodhano hoti upanāhī.
pli-tv-pvr4:16.3	Yo so bhikkhu kodhano hoti upanāhī so sattharipi agāravo viharati appatisso, dhammepi agāravo viharati appatisso, saṅghepi agāravo viharati appatisso, sikkhāyapi na paripūrakārī hoti.
pli-tv-pvr4:16.4	Yo so bhikkhu satthari agāravo viharati appatisso dhamme …pe…
pli-tv-pvr4:16.5	saṅghe …pe…
pli-tv-pvr4:16.6	sikkhāya na paripūrakārī so saṅghe anuvādaṁ janeti.
pli-tv-pvr4:16.7	Yo hoti anuvādo bahujanāhitāya bahujanāsukhāya bahuno janassa anatthāya ahitāya dukkhāya devamanussānaṁ.
pli-tv-pvr4:16.8	Evarūpañce tumhe anuvādamūlaṁ ajjhattaṁ vā bahiddhā vā samanupasseyyātha tatra tumhe tasseva pāpakassa anuvādamūlassa pahānāya vāyameyyātha.
pli-tv-pvr4:16.9	Evarūpañce tumhe anuvādamūlaṁ ajjhattaṁ vā bahiddhā vā na samanupasseyyātha tatra tumhe tasseva pāpakassa anuvādamūlassa āyatiṁ anavassavāya paṭipajjeyyātha.
pli-tv-pvr4:16.10	Evametassa pāpakassa anuvādamūlassa pahānaṁ hoti.
pli-tv-pvr4:16.11	Evametassa pāpakassa anuvādamūlassa āyatiṁ anavassavo hoti.
pli-tv-pvr4:17.1	Puna caparaṁ bhikkhu makkhī hoti palāsī …pe…
pli-tv-pvr4:17.2	issukī hoti maccharī, saṭho hoti māyāvī, pāpiccho hoti micchādiṭṭhi, sandiṭṭhiparāmāsī hoti ādhānaggāhī duppaṭinissaggī.
pli-tv-pvr4:17.3	Yo so bhikkhu sandiṭṭhiparāmāsī hoti ādhānaggāhī duppaṭinissaggī so sattharipi agāravo viharati appatisso, dhammepi agāravo viharati appatisso, saṅghepi agāravo viharati appatisso, sikkhāyapi na paripūrakārī hoti.
pli-tv-pvr4:17.4	Yo so bhikkhu satthari agāravo viharati appatisso dhamme …pe…
pli-tv-pvr4:17.5	saṅghe …pe…
pli-tv-pvr4:17.6	sikkhāya na paripūrakārī so saṅghe anuvādaṁ janeti.
pli-tv-pvr4:17.7	Yo hoti anuvādo bahujanāhitāya bahujanāsukhāya bahuno janassa anatthāya ahitāya dukkhāya devamanussānaṁ.
pli-tv-pvr4:17.8	Evarūpañce tumhe anuvādamūlaṁ ajjhattaṁ vā bahiddhā vā samanupasseyyātha tatra tumhe tasseva pāpakassa anuvādamūlassa pahānāya vāyameyyātha.
pli-tv-pvr4:17.9	Evarūpañce tumhe anuvādamūlaṁ ajjhattaṁ vā bahiddhā vā na samanupasseyyātha tatra tumhe tasseva pāpakassa anuvādamūlassa āyatiṁ anavassavāya paṭipajjeyyātha.
pli-tv-pvr4:17.10	Evametassa pāpakassa anuvādamūlassa pahānaṁ hoti.
pli-tv-pvr4:17.11	Evametassa pāpakassa anuvādamūlassa āyatiṁ anavassavo hoti.
pli-tv-pvr4:17.12	Imāni cha anuvādamūlāni.
pli-tv-pvr4:18.1	Tattha katame cha sāraṇīyā dhammā?
pli-tv-pvr4:18.2	Idha bhikkhuno mettaṁ kāyakammaṁ paccupaṭṭhitaṁ hoti sabrahmacārīsu āvi ceva raho ca.
pli-tv-pvr4:18.3	Ayampi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattati.
pli-tv-pvr4:19.1	Puna caparaṁ bhikkhuno mettaṁ vacīkammaṁ paccupaṭṭhitaṁ hoti sabrahmacārīsu āvi ceva raho ca.
pli-tv-pvr4:19.2	Ayampi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattati.
pli-tv-pvr4:20.1	Puna caparaṁ bhikkhuno mettaṁ manokammaṁ paccupaṭṭhitaṁ hoti sabrahmacārīsu āvi ceva raho ca.
pli-tv-pvr4:20.2	Ayampi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattati.
pli-tv-pvr4:21.1	Puna caparaṁ bhikkhu ye te lābhā dhammikā dhammaladdhā antamaso pattapariyāpannamattampi tathārūpehi lābhehi appaṭivibhattabhogī hoti sīlavantehi sabrahmacārīhi sādhāraṇabhogī.
pli-tv-pvr4:21.2	Ayampi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattati.
pli-tv-pvr4:22.1	Puna caparaṁ bhikkhu yāni tāni sīlāni akhaṇḍāni acchiddāni asabalāni akammāsāni bhujissāni viññupasatthāni aparāmaṭṭhāni samādhisaṁvattanikāni, tathārūpesu sīlesu sīlasāmaññagato viharati sabrahmacārīhi āvi ceva raho ca.
pli-tv-pvr4:22.2	Ayampi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattati.
pli-tv-pvr4:23.1	Puna caparaṁ bhikkhu yāyaṁ diṭṭhi ariyā niyyānikā niyyāti takkarassa sammā dukkhakkhayāya tathārūpāya diṭṭhiyā diṭṭhisāmaññagato viharati sabrahmacārīhi āvi ceva raho ca.
pli-tv-pvr4:23.2	Ayampi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattati.
pli-tv-pvr4:23.3	Ime cha sāraṇīyā dhammā.
pli-tv-pvr4:24.1	Tattha katamāni aṭṭhārasa bhedakaravatthūni?
pli-tv-pvr4:24.2	Idha bhikkhu adhammaṁ “dhammo”ti dīpeti, dhammaṁ “adhammo”ti dīpeti, avinayaṁ “vinayo”ti dīpeti, vinayaṁ “avinayo”ti dīpeti, abhāsitaṁ alapitaṁ tathāgatena “bhāsitaṁ lapitaṁ tathāgatenā”ti dīpeti, bhāsitaṁ lapitaṁ tathāgatena “abhāsitaṁ alapitaṁ tathāgatenā”ti dīpeti, anāciṇṇaṁ tathāgatena “āciṇṇaṁ tathāgatenā”ti dīpeti, āciṇṇaṁ tathāgatena “anāciṇṇaṁ tathāgatenā”ti dīpeti, apaññattaṁ tathāgatena “paññattaṁ tathāgatenā”ti dīpeti, paññattaṁ tathāgatena “apaññattaṁ tathāgatenā”ti dīpeti, āpattiṁ “anāpattī”ti dīpeti, anāpattiṁ “āpattī”ti dīpeti, lahukaṁ āpattiṁ “garukā āpattī”ti dīpeti, garukaṁ āpattiṁ “lahukā āpattī”ti dīpeti, sāvasesaṁ āpattiṁ “anavasesā āpattī”ti dīpeti, anavasesaṁ āpattiṁ “sāvasesā āpattī”ti dīpeti, duṭṭhullaṁ āpattiṁ “aduṭṭhullā āpattī”ti dīpeti, aduṭṭhullaṁ āpattiṁ “duṭṭhullā āpattī”ti dīpeti.
pli-tv-pvr4:24.3	Imāni aṭṭhārasa bhedakaravatthūni.
pli-tv-pvr4:25.1	Tattha katamāni cattāri adhikaraṇāni?
pli-tv-pvr4:25.2	Vivādādhikaraṇaṁ, anuvādādhikaraṇaṁ, āpattādhikaraṇaṁ, kiccādhikaraṇaṁ—
pli-tv-pvr4:25.3	imāni cattāri adhikaraṇāni.
pli-tv-pvr4:26.1	Tattha katame satta samathā?
pli-tv-pvr4:26.2	Sammukhāvinayo, sativinayo, amūḷhavinayo, paṭiññātakaraṇaṁ, yebhuyyasikā, tassapāpiyasikā, tiṇavatthārako—
pli-tv-pvr4:26.3	ime satta samathā.
pli-tv-pvr4:27.1	Katipucchāvāro niṭṭhito.
pli-tv-pvr4:28.1	Tassuddānaṁ
pli-tv-pvr4:29.1	Āpatti āpattikkhandhā,
pli-tv-pvr4:29.2	vinītā sattadhā puna;
pli-tv-pvr4:29.3	Vinītāgāravā ceva,
pli-tv-pvr4:29.4	gāravā mūlameva ca.
pli-tv-pvr4:30.1	Puna vinītā vipatti,
pli-tv-pvr4:30.2	samuṭṭhānā vivādanā;
pli-tv-pvr4:30.3	Anuvādā sāraṇīyaṁ,
pli-tv-pvr4:30.4	bhedādhikaraṇena ca;
pli-tv-pvr4:30.5	Satteva samathā vuttā,
pli-tv-pvr4:30.6	padā sattarasā imeti.
pli-tv-pvr4:31.0	4.1. Chaāpattisamuṭṭhānavāra
pli-tv-pvr4:31.1	Paṭhamena āpattisamuṭṭhānena pārājikaṁ āpajjeyyāti?
pli-tv-pvr4:31.2	Na hīti vattabbaṁ.
pli-tv-pvr4:31.3	Saṅghādisesaṁ āpajjeyyāti?
pli-tv-pvr4:31.4	Siyāti vattabbaṁ.
pli-tv-pvr4:31.5	Thullaccayaṁ āpajjeyyāti?
pli-tv-pvr4:31.6	Siyāti vattabbaṁ.
pli-tv-pvr4:31.7	Pācittiyaṁ āpajjeyyāti?
pli-tv-pvr4:31.8	Siyāti vattabbaṁ.
pli-tv-pvr4:31.9	Pāṭidesanīyaṁ āpajjeyyāti?
pli-tv-pvr4:31.10	Siyāti vattabbaṁ.
pli-tv-pvr4:31.11	Dukkaṭaṁ āpajjeyyāti?
pli-tv-pvr4:31.12	Siyāti vattabbaṁ.
pli-tv-pvr4:31.13	Dubbhāsitaṁ āpajjeyyāti?
pli-tv-pvr4:31.14	Na hīti vattabbaṁ.
pli-tv-pvr4:32.1	Dutiyena āpattisamuṭṭhānena pārājikaṁ āpajjeyyāti?
pli-tv-pvr4:32.2	Na hīti vattabbaṁ.
pli-tv-pvr4:32.3	Saṅghādisesaṁ āpajjeyyāti?
pli-tv-pvr4:32.4	Siyāti vattabbaṁ.
pli-tv-pvr4:32.5	Thullaccayaṁ āpajjeyyāti?
pli-tv-pvr4:32.6	Siyāti vattabbaṁ.
pli-tv-pvr4:32.7	Pācittiyaṁ āpajjeyyāti?
pli-tv-pvr4:32.8	Siyāti vattabbaṁ.
pli-tv-pvr4:32.9	Pāṭidesanīyaṁ āpajjeyyāti?
pli-tv-pvr4:32.10	Na hīti vattabbaṁ.
pli-tv-pvr4:32.11	Dukkaṭaṁ āpajjeyyāti?
pli-tv-pvr4:32.12	Siyāti vattabbaṁ.
pli-tv-pvr4:32.13	Dubbhāsitaṁ āpajjeyyāti?
pli-tv-pvr4:32.14	Na hīti vattabbaṁ.
pli-tv-pvr4:33.1	Tatiyena āpattisamuṭṭhānena pārājikaṁ āpajjeyyāti?
