segment_id	segment_text
pli-tv-bi-vb-pc51:2.13	Evañcidaṁ bhagavatā bhikkhunīnaṁ sikkhāpadaṁ paññattaṁ hoti.
pli-tv-bi-vb-pc51:3.1	Tena kho pana samayena te bhikkhū tamhā āvāsā pakkamitvā punadeva taṁ āvāsaṁ paccāgacchiṁsu.
pli-tv-bi-vb-pc51:3.2	Bhikkhuniyo—“ayyā pakkantā”ti anāpucchā ārāmaṁ pavisiṁsu.
pli-tv-bi-vb-pc51:3.3	Tāsaṁ kukkuccaṁ ahosi—“bhagavatā sikkhāpadaṁ paññattaṁ—‘na santaṁ bhikkhuṁ anāpucchā ārāmo pavisitabbo’ti.
pli-tv-bi-vb-pc51:3.4	Mayañcamhā santaṁ bhikkhuṁ anāpucchā ārāmaṁ pavisimhā.
pli-tv-bi-vb-pc51:3.5	Kacci nu kho mayaṁ pācittiyaṁ āpattiṁ āpannā”ti …pe…
pli-tv-bi-vb-pc51:3.6	bhagavato etamatthaṁ ārocesuṁ.
pli-tv-bi-vb-pc51:3.7	Atha kho bhagavā etasmiṁ nidāne etasmiṁ pakaraṇe dhammiṁ kathaṁ katvā bhikkhū āmantesi …pe…
pli-tv-bi-vb-pc51:3.8	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—
pli-tv-bi-vb-pc51:3.9.1	“Yā pana bhikkhunī jānaṁ sabhikkhukaṁ ārāmaṁ anāpucchā paviseyya, pācittiyan”ti.
pli-tv-bi-vb-pc51:4.1.1	Yā panāti
pli-tv-bi-vb-pc51:4.1.2	yā yādisā …pe…
pli-tv-bi-vb-pc51:4.1.3	bhikkhunīti
pli-tv-bi-vb-pc51:4.1.4	…pe… ayaṁ imasmiṁ atthe adhippetā bhikkhunīti.
pli-tv-bi-vb-pc51:4.1.5	Jānāti nāma
pli-tv-bi-vb-pc51:4.1.6	sāmaṁ vā jānāti, aññe vā tassā ārocenti, te vā ārocenti.
pli-tv-bi-vb-pc51:4.1.7	Sabhikkhuko nāma ārāmo
pli-tv-bi-vb-pc51:4.1.8	yattha bhikkhū rukkhamūlepi vasanti.
pli-tv-bi-vb-pc51:4.1.9	Anāpucchā ārāmaṁ paviseyyāti
pli-tv-bi-vb-pc51:4.1.10	bhikkhuṁ vā sāmaṇeraṁ vā ārāmikaṁ vā anāpucchā parikkhittassa ārāmassa parikkhepaṁ atikkāmentiyā āpatti pācittiyassa.
pli-tv-bi-vb-pc51:4.1.11	Aparikkhittassa ārāmassa upacāraṁ okkamantiyā āpatti pācittiyassa.
pli-tv-bi-vb-pc51:4.2.1	Sabhikkhuke sabhikkhukasaññā santaṁ bhikkhuṁ anāpucchā ārāmaṁ pavisati, āpatti pācittiyassa.
pli-tv-bi-vb-pc51:4.2.2	Sabhikkhuke vematikā santaṁ bhikkhuṁ anāpucchā ārāmaṁ pavisati, āpatti dukkaṭassa.
pli-tv-bi-vb-pc51:4.2.3	Sabhikkhuke abhikkhukasaññā santaṁ bhikkhuṁ anāpucchā ārāmaṁ pavisati, anāpatti.
pli-tv-bi-vb-pc51:4.2.4	Abhikkhuke sabhikkhukasaññā, āpatti dukkaṭassa.
pli-tv-bi-vb-pc51:4.2.5	Abhikkhuke vematikā, āpatti dukkaṭassa.
pli-tv-bi-vb-pc51:4.2.6	Abhikkhuke abhikkhukasaññā, anāpatti.
pli-tv-bi-vb-pc51:4.3.1	Anāpatti—
pli-tv-bi-vb-pc51:4.3.2	santaṁ bhikkhuṁ āpucchā pavisati,
pli-tv-bi-vb-pc51:4.3.3	asantaṁ bhikkhuṁ anāpucchā pavisati,
pli-tv-bi-vb-pc51:4.3.4	sīsānulokikā gacchati,
pli-tv-bi-vb-pc51:4.3.5	yattha bhikkhuniyo sannipatitā honti tattha gacchati,
pli-tv-bi-vb-pc51:4.3.6	ārāmena maggo hoti,
pli-tv-bi-vb-pc51:4.3.7	gilānāya,
pli-tv-bi-vb-pc51:4.3.8	āpadāsu,
pli-tv-bi-vb-pc51:4.3.9	ummattikāya,
pli-tv-bi-vb-pc51:4.3.10	ādikammikāyāti.
pli-tv-bi-vb-pc51:4.3.11	Paṭhamasikkhāpadaṁ niṭṭhitaṁ.
pli-tv-bi-vb-pc52:0.1	Theravāda Vinaya
pli-tv-bi-vb-pc52:0.2	Bhikkhunivibhaṅga
pli-tv-bi-vb-pc52:0.3	Pācittiyakaṇḍa
pli-tv-bi-vb-pc52:0.4	Ārāmavagga
pli-tv-bi-vb-pc52:0.5	52. Bhikkhuakkosanasikkhāpada
pli-tv-bi-vb-pc52:1.1	Tena samayena buddho bhagavā vesāliyaṁ viharati mahāvane kūṭāgārasālāyaṁ.
pli-tv-bi-vb-pc52:1.2	Tena kho pana samayena āyasmato upālissa upajjhāyo āyasmā kappitako susāne viharati.
pli-tv-bi-vb-pc52:1.3	Tena kho pana samayena chabbaggiyānaṁ bhikkhunīnaṁ mahattarā bhikkhunī kālaṅkatā hoti.
pli-tv-bi-vb-pc52:1.4	Chabbaggiyā bhikkhuniyo taṁ bhikkhuniṁ nīharitvā āyasmato kappitakassa vihārassa avidūre jhāpetvā thūpaṁ katvā gantvā tasmiṁ thūpe rodanti.
pli-tv-bi-vb-pc52:1.5	Atha kho āyasmā kappitako tena saddena ubbāḷho taṁ thūpaṁ bhinditvā pakiresi.
pli-tv-bi-vb-pc52:1.6	Chabbaggiyā bhikkhuniyo—
pli-tv-bi-vb-pc52:1.7	“iminā kappitakena amhākaṁ ayyāya thūpo bhinno, handa naṁ ghātemā”ti mantesuṁ.
pli-tv-bi-vb-pc52:1.8	Aññatarā bhikkhunī āyasmato upālissa etamatthaṁ ārocesi.
pli-tv-bi-vb-pc52:1.9	Āyasmā upāli āyasmato kappitakassa etamatthaṁ ārocesi.
pli-tv-bi-vb-pc52:1.10	Atha kho āyasmā kappitako vihārā nikkhamitvā nilīno acchi.
pli-tv-bi-vb-pc52:1.11	Atha kho chabbaggiyā bhikkhuniyo yenāyasmato kappitakassa vihāro tenupasaṅkamiṁsu;
pli-tv-bi-vb-pc52:1.12	upasaṅkamitvā āyasmato kappitakassa vihāraṁ pāsāṇehi ca leḍḍūhi ca ottharāpetvā, “mato kappitako”ti pakkamiṁsu.
pli-tv-bi-vb-pc52:1.13	Atha kho āyasmā kappitako tassā rattiyā accayena pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya vesāliṁ piṇḍāya pāvisi.
pli-tv-bi-vb-pc52:1.14	Addasaṁsu kho chabbaggiyā bhikkhuniyo āyasmantaṁ kappitakaṁ piṇḍāya carantaṁ.
pli-tv-bi-vb-pc52:1.15	Disvāna evamāhaṁsu—
pli-tv-bi-vb-pc52:1.16	“ayaṁ kappitako jīvati, ko nu kho amhākaṁ mantaṁ saṁharī”ti?
pli-tv-bi-vb-pc52:1.17	Assosuṁ kho chabbaggiyā bhikkhuniyo—
pli-tv-bi-vb-pc52:1.18	“ayyena kira upālinā amhākaṁ manto saṁhaṭo”ti.
pli-tv-bi-vb-pc52:1.19	Tā āyasmantaṁ upāliṁ akkosiṁsu—
pli-tv-bi-vb-pc52:1.20	“kathañhi nāma ayaṁ kāsāvaṭo malamajjano nihīnajacco amhākaṁ mantaṁ saṁharissatī”ti.
pli-tv-bi-vb-pc52:1.21	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—
pli-tv-bi-vb-pc52:1.22	“kathañhi nāma chabbaggiyā bhikkhuniyo ayyaṁ upāliṁ akkosissantī”ti …pe…
pli-tv-bi-vb-pc52:1.23	“saccaṁ kira, bhikkhave, chabbaggiyā bhikkhuniyo upāliṁ akkosantī”ti?
pli-tv-bi-vb-pc52:1.24	“Saccaṁ, bhagavā”ti.
pli-tv-bi-vb-pc52:1.25	Vigarahi buddho bhagavā …pe…
pli-tv-bi-vb-pc52:1.26	kathañhi nāma, bhikkhave, chabbaggiyā bhikkhuniyo upāliṁ akkosissanti.
pli-tv-bi-vb-pc52:1.27	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…
pli-tv-bi-vb-pc52:1.28	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—
pli-tv-bi-vb-pc52:1.29.1	“Yā pana bhikkhunī bhikkhuṁ akkoseyya vā paribhāseyya vā, pācittiyan”ti.
pli-tv-bi-vb-pc52:2.1.1	Yā panāti
pli-tv-bi-vb-pc52:2.1.2	yā yādisā …pe…
pli-tv-bi-vb-pc52:2.1.3	bhikkhunīti
pli-tv-bi-vb-pc52:2.1.4	…pe… ayaṁ imasmiṁ atthe adhippetā bhikkhunīti.
pli-tv-bi-vb-pc52:2.1.5	Bhikkhunti
pli-tv-bi-vb-pc52:2.1.6	upasampannaṁ.
pli-tv-bi-vb-pc52:2.1.7	Akkoseyya vāti
pli-tv-bi-vb-pc52:2.1.8	dasahi vā akkosavatthūhi akkosati etesaṁ vā aññatarena, āpatti pācittiyassa.
pli-tv-bi-vb-pc52:2.1.9	Paribhāseyya vāti
pli-tv-bi-vb-pc52:2.1.10	bhayaṁ upadaṁseti, āpatti pācittiyassa.
pli-tv-bi-vb-pc52:2.2.1	Upasampanne upasampannasaññā akkosati vā paribhāsati vā, āpatti pācittiyassa.
pli-tv-bi-vb-pc52:2.2.2	Upasampanne vematikā akkosati vā paribhāsati vā, āpatti pācittiyassa.
pli-tv-bi-vb-pc52:2.2.3	Upasampanne anupasampannasaññā akkosati vā paribhāsati vā, āpatti pācittiyassa.
pli-tv-bi-vb-pc52:2.2.4	Anupasampannaṁ akkosati vā paribhāsati vā, āpatti dukkaṭassa.
pli-tv-bi-vb-pc52:2.2.5	Anupasampanne upasampannasaññā, āpatti dukkaṭassa.
pli-tv-bi-vb-pc52:2.2.6	Anupasampanne vematikā, āpatti dukkaṭassa.
pli-tv-bi-vb-pc52:2.2.7	Anupasampanne anupasampannasaññā, āpatti dukkaṭassa.
pli-tv-bi-vb-pc52:2.3.1	Anāpatti—
pli-tv-bi-vb-pc52:2.3.2	atthapurekkhārāya,
pli-tv-bi-vb-pc52:2.3.3	dhammapurekkhārāya,
pli-tv-bi-vb-pc52:2.3.4	anusāsanipurekkhārāya,
pli-tv-bi-vb-pc52:2.3.5	ummattikāya,
pli-tv-bi-vb-pc52:2.3.6	ādikammikāyāti.
pli-tv-bi-vb-pc52:2.3.7	Dutiyasikkhāpadaṁ niṭṭhitaṁ.
pli-tv-bi-vb-pc53:0.1	Theravāda Vinaya
pli-tv-bi-vb-pc53:0.2	Bhikkhunivibhaṅga
pli-tv-bi-vb-pc53:0.3	Pācittiyakaṇḍa
pli-tv-bi-vb-pc53:0.4	Ārāmavagga
pli-tv-bi-vb-pc53:0.5	53. Gaṇaparibhāsanasikkhāpada
pli-tv-bi-vb-pc53:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.
pli-tv-bi-vb-pc53:1.2	Tena kho pana samayena caṇḍakāḷī bhikkhunī bhaṇḍanakārikā hoti kalahakārikā vivādakārikā bhassakārikā saṅghe adhikaraṇakārikā.
pli-tv-bi-vb-pc53:1.3	Thullanandā bhikkhunī tassā kamme karīyamāne paṭikkosati.
pli-tv-bi-vb-pc53:1.4	Tena kho pana samayena thullanandā bhikkhunī gāmakaṁ agamāsi kenacideva karaṇīyena.
pli-tv-bi-vb-pc53:1.5	Atha kho bhikkhunisaṅgho—
pli-tv-bi-vb-pc53:1.6	“thullanandā bhikkhunī pakkantā”ti caṇḍakāḷiṁ bhikkhuniṁ āpattiyā adassane ukkhipi.
pli-tv-bi-vb-pc53:1.7	Thullanandā bhikkhunī gāmake taṁ karaṇīyaṁ tīretvā punadeva sāvatthiṁ paccāgacchi.
pli-tv-bi-vb-pc53:1.8	Caṇḍakāḷī bhikkhunī thullanandāya bhikkhuniyā āgacchantiyā neva āsanaṁ paññapesi na pādodakaṁ pādapīṭhaṁ pādakaṭhalikaṁ upanikkhipi;
pli-tv-bi-vb-pc53:1.9	na paccuggantvā pattacīvaraṁ paṭiggahesi na pānīyena āpucchi.
pli-tv-bi-vb-pc53:1.10	Thullanandā bhikkhunī caṇḍakāḷiṁ bhikkhuniṁ etadavoca—
pli-tv-bi-vb-pc53:1.11	“kissa tvaṁ, ayye, mayi āgacchantiyā neva āsanaṁ paññapesi na pādodakaṁ pādapīṭhaṁ pādakaṭhalikaṁ upanikkhipi;
pli-tv-bi-vb-pc53:1.12	na paccuggantvā pattacīvaraṁ paṭiggahesi na pānīyena āpucchī”ti?
pli-tv-bi-vb-pc53:1.13	“Evañhetaṁ, ayye, hoti yathā taṁ anāthāyā”ti.
pli-tv-bi-vb-pc53:1.14	“Kissa pana tvaṁ, ayye, anāthā”ti?
pli-tv-bi-vb-pc53:1.15	“Imā maṁ, ayye, bhikkhuniyo—
pli-tv-bi-vb-pc53:1.16	‘ayaṁ anāthā appaññātā, natthi imissā kāci pativattā’ti, āpattiyā adassane ukkhipiṁsū”ti.
pli-tv-bi-vb-pc53:1.17	Thullanandā bhikkhunī—
pli-tv-bi-vb-pc53:1.18	“bālā etā abyattā etā netā jānanti kammaṁ vā kammadosaṁ vā kammavipattiṁ vā kammasampattiṁ vā”ti, caṇḍīkatā gaṇaṁ paribhāsi.
pli-tv-bi-vb-pc53:1.19	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—
pli-tv-bi-vb-pc53:1.20	“kathañhi nāma ayyā thullanandā caṇḍīkatā gaṇaṁ paribhāsissatī”ti …pe…
pli-tv-bi-vb-pc53:1.21	“saccaṁ kira, bhikkhave, thullanandā bhikkhunī caṇḍīkatā gaṇaṁ paribhāsatī”ti?
pli-tv-bi-vb-pc53:1.22	“Saccaṁ, bhagavā”ti.
pli-tv-bi-vb-pc53:1.23	Vigarahi buddho bhagavā …pe…
pli-tv-bi-vb-pc53:1.24	kathañhi nāma, bhikkhave, thullanandā bhikkhunī caṇḍīkatā gaṇaṁ paribhāsissati.
pli-tv-bi-vb-pc53:1.25	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…
pli-tv-bi-vb-pc53:1.26	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—
pli-tv-bi-vb-pc53:1.27.1	“Yā pana bhikkhunī caṇḍīkatā gaṇaṁ paribhāseyya, pācittiyan”ti.
pli-tv-bi-vb-pc53:2.1	Yā panāti
pli-tv-bi-vb-pc53:2.2	yā yādisā …pe…
pli-tv-bi-vb-pc53:2.3	bhikkhunīti
pli-tv-bi-vb-pc53:2.4	…pe… ayaṁ imasmiṁ atthe adhippetā bhikkhunīti.
pli-tv-bi-vb-pc53:2.5	Caṇḍīkatā nāma
pli-tv-bi-vb-pc53:2.6	kodhanā vuccati.
pli-tv-bi-vb-pc53:2.7	Gaṇo nāma
pli-tv-bi-vb-pc53:2.8	bhikkhunisaṅgho vuccati.
pli-tv-bi-vb-pc53:2.9	Paribhāseyyāti
pli-tv-bi-vb-pc53:2.10	“bālā etā abyattā etā netā jānanti kammaṁ vā kammadosaṁ vā kammavipattiṁ vā kammasampattiṁ vā”ti paribhāsati, āpatti pācittiyassa.
pli-tv-bi-vb-pc53:2.11	Sambahulā bhikkhuniyo vā ekaṁ bhikkhuniṁ vā anupasampannaṁ vā paribhāsati, āpatti dukkaṭassa.
pli-tv-bi-vb-pc53:2.12.1	Anāpatti—
pli-tv-bi-vb-pc53:2.13	atthapurekkhārāya,
pli-tv-bi-vb-pc53:2.14	dhammapurekkhārāya,
pli-tv-bi-vb-pc53:2.15	anusāsanipurekkhārāya,
pli-tv-bi-vb-pc53:2.16	ummattikāya,
pli-tv-bi-vb-pc53:2.17	ādikammikāyāti.
pli-tv-bi-vb-pc53:2.18	Tatiyasikkhāpadaṁ niṭṭhitaṁ.
pli-tv-bi-vb-pc54:0.1	Theravāda Vinaya
pli-tv-bi-vb-pc54:0.2	Bhikkhunivibhaṅga
pli-tv-bi-vb-pc54:0.3	Pācittiyakaṇḍa
pli-tv-bi-vb-pc54:0.4	Ārāmavagga
pli-tv-bi-vb-pc54:0.5	54. Pavāritasikkhāpada
pli-tv-bi-vb-pc54:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.
pli-tv-bi-vb-pc54:1.2	Tena kho pana samayena aññataro brāhmaṇo bhikkhuniyo nimantetvā bhojesi.
pli-tv-bi-vb-pc54:1.3	Bhikkhuniyo bhuttāvī pavāritā ñātikulāni gantvā ekaccā bhuñjiṁsu ekaccā piṇḍapātaṁ ādāya agamaṁsu.
pli-tv-bi-vb-pc54:1.4	Atha kho so brāhmaṇo paṭivissake etadavoca—
pli-tv-bi-vb-pc54:1.5	“bhikkhuniyo mayā, ayyā, santappitā, etha tumhepi santappessāmī”ti.
pli-tv-bi-vb-pc54:1.6	Te evamāhaṁsu—
pli-tv-bi-vb-pc54:1.7	“kiṁ tvaṁ, ayyo, amhe santappessasi.
pli-tv-bi-vb-pc54:1.8	Yāpi tayā nimantitā tāpi amhākaṁ gharāni āgantvā ekaccā bhuñjiṁsu ekaccā piṇḍapātaṁ ādāya agamaṁsū”ti.
pli-tv-bi-vb-pc54:1.9	Atha kho so brāhmaṇo ujjhāyati khiyyati vipāceti—
pli-tv-bi-vb-pc54:1.10	“kathañhi nāma bhikkhuniyo amhākaṁ ghare bhuñjitvā aññatra bhuñjissanti, na cāhaṁ paṭibalo yāvadatthaṁ dātun”ti.
pli-tv-bi-vb-pc54:1.11	Assosuṁ kho bhikkhuniyo tassa brāhmaṇassa ujjhāyantassa khiyyantassa vipācentassa.
pli-tv-bi-vb-pc54:1.12	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—
pli-tv-bi-vb-pc54:1.13	“kathañhi nāma bhikkhuniyo bhuttāvī pavāritā aññatra bhuñjissantī”ti …pe…
pli-tv-bi-vb-pc54:1.14	“saccaṁ kira, bhikkhave, bhikkhuniyo bhuttāvī pavāritā aññatra bhuñjantī”ti?
pli-tv-bi-vb-pc54:1.15	“Saccaṁ, bhagavā”ti.
pli-tv-bi-vb-pc54:1.16	Vigarahi buddho bhagavā …pe…
pli-tv-bi-vb-pc54:1.17	kathañhi nāma, bhikkhave, bhikkhuniyo bhuttāvī pavāritā aññatra bhuñjissanti.
pli-tv-bi-vb-pc54:1.18	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…
pli-tv-bi-vb-pc54:1.19	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—
pli-tv-bi-vb-pc54:1.20.1	“Yā pana bhikkhunī nimantitā vā pavāritā vā khādanīyaṁ vā bhojanīyaṁ vā khādeyya vā bhuñjeyya vā, pācittiyan”ti.
pli-tv-bi-vb-pc54:2.1.1	Yā panāti
pli-tv-bi-vb-pc54:2.1.2	yā yādisā …pe…
pli-tv-bi-vb-pc54:2.1.3	bhikkhunīti
pli-tv-bi-vb-pc54:2.1.4	…pe… ayaṁ imasmiṁ atthe adhippetā bhikkhunīti.
pli-tv-bi-vb-pc54:2.1.5	Nimantitā nāma
pli-tv-bi-vb-pc54:2.1.6	pañcannaṁ bhojanānaṁ aññatarena bhojanena nimantitā.
pli-tv-bi-vb-pc54:2.1.7	Pavāritā nāma
pli-tv-bi-vb-pc54:2.1.8	asanaṁ paññāyati, bhojanaṁ paññāyati, hatthapāse ṭhitā abhiharati, paṭikkhepo paññāyati.
pli-tv-bi-vb-pc54:2.1.9	Khādanīyaṁ nāma
pli-tv-bi-vb-pc54:2.1.10	pañca bhojanāni yāguṁ yāmakālikaṁ sattāhakālikaṁ yāvajīvikaṁ ṭhapetvā
pli-tv-bi-vb-pc54:2.1.11	avasesaṁ khādanīyaṁ nāma.
pli-tv-bi-vb-pc54:2.1.12	Bhojanīyaṁ nāma
pli-tv-bi-vb-pc54:2.1.13	pañca bhojanāni—odano, kummāso, sattu, maccho, maṁsaṁ.
pli-tv-bi-vb-pc54:2.1.14	“Khādissāmi bhuñjissāmī”ti paṭiggaṇhāti, āpatti dukkaṭassa.
pli-tv-bi-vb-pc54:2.1.15	Ajjhohāre ajjhohāre āpatti pācittiyassa.
pli-tv-bi-vb-pc54:2.2.1	Nimantite nimantitasaññā khādanīyaṁ vā bhojanīyaṁ vā khādati vā bhuñjati vā, āpatti pācittiyassa.
pli-tv-bi-vb-pc54:2.2.2	Nimantite vematikā khādanīyaṁ vā bhojanīyaṁ vā khādati vā bhuñjati vā, āpatti pācittiyassa.
pli-tv-bi-vb-pc54:2.2.3	Nimantite animantitasaññā khādanīyaṁ vā bhojanīyaṁ vā khādati vā bhuñjati vā, āpatti pācittiyassa.
pli-tv-bi-vb-pc54:2.2.4	Yāmakālikaṁ sattāhakālikaṁ yāvajīvikaṁ āhāratthāya paṭiggaṇhāti, āpatti dukkaṭassa.
pli-tv-bi-vb-pc54:2.2.5	Ajjhohāre ajjhohāre āpatti dukkaṭassa …pe….
pli-tv-bi-vb-pc54:2.2.6.1	Anāpatti—
pli-tv-bi-vb-pc54:2.2.7	nimantitā appavāritā,
pli-tv-bi-vb-pc54:2.2.8	yāguṁ pivati,
pli-tv-bi-vb-pc54:2.2.9	sāmike apaloketvā bhuñjati,
pli-tv-bi-vb-pc54:2.2.10	yāmakālikaṁ sattāhakālikaṁ yāvajīvikaṁ sati paccaye paribhuñjati,
pli-tv-bi-vb-pc54:2.2.11	ummattikāya,
pli-tv-bi-vb-pc54:2.2.12	ādikammikāyāti.
pli-tv-bi-vb-pc54:2.2.13	Catutthasikkhāpadaṁ niṭṭhitaṁ.
pli-tv-bi-vb-pc55:0.1	Theravāda Vinaya
pli-tv-bi-vb-pc55:0.2	Bhikkhunivibhaṅga
pli-tv-bi-vb-pc55:0.3	Pācittiyakaṇḍa
pli-tv-bi-vb-pc55:0.4	Ārāmavagga
pli-tv-bi-vb-pc55:0.5	55. Kulamaccharinīsikkhāpada
pli-tv-bi-vb-pc55:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.
pli-tv-bi-vb-pc55:1.2	Tena kho pana samayena aññatarā bhikkhunī sāvatthiyaṁ aññatarissā visikhāya piṇḍāya caramānā yena aññataraṁ kulaṁ tenupasaṅkami; upasaṅkamitvā paññatte āsane nisīdi.
pli-tv-bi-vb-pc55:1.3	Atha kho te manussā taṁ bhikkhuniṁ bhojetvā etadavocuṁ—
pli-tv-bi-vb-pc55:1.4	“aññāpi, ayye, bhikkhuniyo āgacchantū”ti.
pli-tv-bi-vb-pc55:1.5	Atha kho sā bhikkhunī—
pli-tv-bi-vb-pc55:1.6	“kathañhi nāma bhikkhuniyo nāgaccheyyun”ti, bhikkhuniyo upasaṅkamitvā etadavoca—
pli-tv-bi-vb-pc55:1.7	“amukasmiṁ, ayye, okāse vāḷā sunakhā caṇḍo balibaddo cikkhallo okāso.
pli-tv-bi-vb-pc55:1.8	Mā kho tattha agamitthā”ti.
pli-tv-bi-vb-pc55:1.9	Aññatarāpi bhikkhunī tassā visikhāya piṇḍāya caramānā yena taṁ kulaṁ tenupasaṅkami; upasaṅkamitvā paññatte āsane nisīdi.
pli-tv-bi-vb-pc55:1.10	Atha kho te manussā taṁ bhikkhuniṁ bhojetvā etadavocuṁ—
pli-tv-bi-vb-pc55:1.11	“kissa, ayye, bhikkhuniyo na āgacchantī”ti?
pli-tv-bi-vb-pc55:1.12	Atha kho sā bhikkhunī tesaṁ manussānaṁ etamatthaṁ ārocesi.
pli-tv-bi-vb-pc55:1.13	Manussā ujjhāyanti khiyyanti vipācenti—
pli-tv-bi-vb-pc55:1.14	“kathañhi nāma bhikkhunī kulaṁ maccharāyissatī”ti …pe…
pli-tv-bi-vb-pc55:1.15	“saccaṁ kira, bhikkhave, bhikkhunī kulaṁ maccharāyatī”ti?
pli-tv-bi-vb-pc55:1.16	“Saccaṁ, bhagavā”ti.
pli-tv-bi-vb-pc55:1.17	Vigarahi buddho bhagavā …pe…
pli-tv-bi-vb-pc55:1.18	kathañhi nāma, bhikkhave, bhikkhunī kulaṁ maccharāyissati.
pli-tv-bi-vb-pc55:1.19	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…
pli-tv-bi-vb-pc55:1.20	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—
pli-tv-bi-vb-pc55:1.21.1	“Yā pana bhikkhunī kulamaccharinī assa, pācittiyan”ti.
pli-tv-bi-vb-pc55:2.1.1	Yā panāti
pli-tv-bi-vb-pc55:2.1.2	yā yādisā …pe…
pli-tv-bi-vb-pc55:2.1.3	bhikkhunīti
pli-tv-bi-vb-pc55:2.1.4	…pe… ayaṁ imasmiṁ atthe adhippetā bhikkhunīti.
pli-tv-bi-vb-pc55:2.1.5	Kulaṁ nāma
pli-tv-bi-vb-pc55:2.1.6	cattāri kulāni— khattiyakulaṁ, brāhmaṇakulaṁ, vessakulaṁ, suddakulaṁ.
pli-tv-bi-vb-pc55:2.1.7	Maccharinī assāti
pli-tv-bi-vb-pc55:2.1.8	“kathaṁ bhikkhuniyo nāgaccheyyun”ti bhikkhunīnaṁ santike kulassa avaṇṇaṁ bhāsati, āpatti pācittiyassa.
pli-tv-bi-vb-pc55:2.1.9	Kulassa vā santike bhikkhunīnaṁ avaṇṇaṁ bhāsati, āpatti pācittiyassa.
pli-tv-bi-vb-pc55:2.2.1	Anāpatti—
pli-tv-bi-vb-pc55:2.2.2	kulaṁ na maccharāyantī santaṁyeva ādīnavaṁ ācikkhati,
pli-tv-bi-vb-pc55:2.2.3	ummattikāya,
pli-tv-bi-vb-pc55:2.2.4	ādikammikāyāti.
pli-tv-bi-vb-pc55:2.2.5	Pañcamasikkhāpadaṁ niṭṭhitaṁ.
pli-tv-bi-vb-pc56:0.1	Theravāda Vinaya
pli-tv-bi-vb-pc56:0.2	Bhikkhunivibhaṅga
pli-tv-bi-vb-pc56:0.3	Pācittiyakaṇḍa
pli-tv-bi-vb-pc56:0.4	Ārāmavagga
pli-tv-bi-vb-pc56:0.5	56. Abhikkhukāvāsasikkhāpada
pli-tv-bi-vb-pc56:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.
pli-tv-bi-vb-pc56:1.2	Tena kho pana samayena sambahulā bhikkhuniyo gāmakāvāse vassaṁvuṭṭhā sāvatthiṁ agamaṁsu.
pli-tv-bi-vb-pc56:1.3	Bhikkhuniyo tā bhikkhuniyo etadavocuṁ—
pli-tv-bi-vb-pc56:1.4	“katthāyyāyo vassaṁvuṭṭhā?
pli-tv-bi-vb-pc56:1.5	Kacci ovādo iddho ahosī”ti?
pli-tv-bi-vb-pc56:1.6	“Natthayye, tattha bhikkhū;
pli-tv-bi-vb-pc56:1.7	kuto ovādo iddho bhavissatī”ti.
pli-tv-bi-vb-pc56:1.8	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—
pli-tv-bi-vb-pc56:1.9	“kathañhi nāma bhikkhuniyo abhikkhuke āvāse vassaṁ vasissantī”ti …pe…
pli-tv-bi-vb-pc56:1.10	“saccaṁ kira, bhikkhave, bhikkhuniyo abhikkhuke āvāse vassaṁ vasantī”ti?
pli-tv-bi-vb-pc56:1.11	“Saccaṁ, bhagavā”ti.
pli-tv-bi-vb-pc56:1.12	Vigarahi buddho bhagavā …pe…
pli-tv-bi-vb-pc56:1.13	kathañhi nāma, bhikkhave, bhikkhuniyo abhikkhuke āvāse vassaṁ vasissanti.
pli-tv-bi-vb-pc56:1.14	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…
pli-tv-bi-vb-pc56:1.15	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—
