segment_id	segment_text
pli-tv-kd11:35.1.83	evaṁ sammānuvattanā.
pli-tv-kd11:35.1.84	Upasampadanissayā,
pli-tv-kd11:35.1.85	sāmaṇeraṁ upaṭṭhanā;
pli-tv-kd11:35.1.86	Ovādasammatenāpi,
pli-tv-kd11:35.1.87	na kare tajjanīkato.
pli-tv-kd11:35.1.88	Nāpajje tañca āpattiṁ,
pli-tv-kd11:35.1.89	tādisañca tato paraṁ;
pli-tv-kd11:35.1.90	Kammañca kammike cāpi,
pli-tv-kd11:35.1.91	na garahe tathāvidho.
pli-tv-kd11:35.1.92	Uposathaṁ pavāraṇaṁ,
pli-tv-kd11:35.1.93	pakatattassa naṭṭhape;
pli-tv-kd11:35.1.94	Savacaniṁ anuvādo,
pli-tv-kd11:35.1.95	okāso codanena ca.
pli-tv-kd11:35.1.96	Sāraṇaṁ sampayogañca,
pli-tv-kd11:35.1.97	na kareyya tathāvidho;
pli-tv-kd11:35.1.98	Upasampadanissayā,
pli-tv-kd11:35.1.99	sāmaṇeraṁ upaṭṭhanā.
pli-tv-kd11:35.1.100	Ovādasammatenāpi,
pli-tv-kd11:35.1.101	pañcahaṅgehi na sammati;
pli-tv-kd11:35.1.102	Tañcāpajjati āpattiṁ,
pli-tv-kd11:35.1.103	tādisañca tato paraṁ.
pli-tv-kd11:35.1.104	Kammañca kammike cāpi,
pli-tv-kd11:35.1.105	garahanto na sammati;
pli-tv-kd11:35.1.106	Uposathaṁ pavāraṇaṁ,
pli-tv-kd11:35.1.107	savacanīyā ca novādo.
pli-tv-kd11:35.1.108	Okāso codanañceva,
pli-tv-kd11:35.1.109	sāraṇā sampayojanā;
pli-tv-kd11:35.1.110	Imehaṭṭhaṅgehi yo yutto,
pli-tv-kd11:35.1.111	tajjanānupasammati.
pli-tv-kd11:35.1.112	Kaṇhavāranayeneva,
pli-tv-kd11:35.1.113	sukkavāraṁ vijāniyā;
pli-tv-kd11:35.1.114	Bālo āpattibahulo,
pli-tv-kd11:35.1.115	saṁsaṭṭhopi ca seyyaso.
pli-tv-kd11:35.1.116	Niyassakammaṁ sambuddho,
pli-tv-kd11:35.1.117	āṇāpesi mahāmuni;
pli-tv-kd11:35.1.118	Kīṭāgirismiṁ dve bhikkhū,
pli-tv-kd11:35.1.119	assajipunabbasukā.
pli-tv-kd11:35.1.120	Anācārañca vividhaṁ,
pli-tv-kd11:35.1.121	ācariṁsu asaññatā;
pli-tv-kd11:35.1.122	Pabbājanīyaṁ sambuddho,
pli-tv-kd11:35.1.123	kammaṁ sāvatthiyaṁ jino;
pli-tv-kd11:35.1.124	Macchikāsaṇḍe sudhammo,
pli-tv-kd11:35.1.125	cittassāvāsiko ahu.
pli-tv-kd11:35.1.126	Jātivādena khuṁseti,
pli-tv-kd11:35.1.127	sudhammo cittupāsakaṁ;
pli-tv-kd11:35.1.128	Paṭisāraṇīyakammaṁ,
pli-tv-kd11:35.1.129	āṇāpesi tathāgato.
pli-tv-kd11:35.1.130	Kosambiyaṁ channaṁ bhikkhuṁ,
pli-tv-kd11:35.1.131	Nicchantāpattiṁ passituṁ;
pli-tv-kd11:35.1.132	Adassane ukkhipituṁ,
pli-tv-kd11:35.1.133	Āṇāpesi jinuttamo.
pli-tv-kd11:35.1.134	Channo taṁyeva āpattiṁ,
pli-tv-kd11:35.1.135	paṭikātuṁ na icchati;
pli-tv-kd11:35.1.136	Ukkhepanāppaṭikamme,
pli-tv-kd11:35.1.137	āṇāpesi vināyako.
pli-tv-kd11:35.1.138	Pāpadiṭṭhi ariṭṭhassa,
pli-tv-kd11:35.1.139	āsi aññāṇanissitā;
pli-tv-kd11:35.1.140	Diṭṭhiyāppaṭinissagge,
pli-tv-kd11:35.1.141	ukkhepaṁ jinabhāsitaṁ.
pli-tv-kd11:35.1.142	Niyassakammaṁ pabbajjaṁ,
pli-tv-kd11:35.1.143	tatheva paṭisāraṇī;
pli-tv-kd11:35.1.144	Adassanāppaṭikamme,
pli-tv-kd11:35.1.145	anissagge ca diṭṭhiyā.
pli-tv-kd11:35.1.146	Davānācārūpaghāti,
pli-tv-kd11:35.1.147	micchāājīvameva ca;
pli-tv-kd11:35.1.148	Pabbājanīyakammamhi,
pli-tv-kd11:35.1.149	atirekapadā ime.
pli-tv-kd11:35.1.150	Alābhāvaṇṇā dve pañca,
pli-tv-kd11:35.1.151	dve pañcakāti nāmakā;
pli-tv-kd11:35.1.152	Paṭisāraṇīyakammamhi,
pli-tv-kd11:35.1.153	atirekapadā ime.
pli-tv-kd11:35.1.154	Tajjanīyaṁ niyassañca,
pli-tv-kd11:35.1.155	duve kammāpi sādisā;
pli-tv-kd11:35.1.156	Pabbajjā paṭisārī ca,
pli-tv-kd11:35.1.157	atthi padātirittatā.
pli-tv-kd11:35.1.158	Tayo ukkhepanā kammā,
pli-tv-kd11:35.1.159	sadisā te vibhattito;
pli-tv-kd11:35.1.160	Tajjanīyanayenāpi,
pli-tv-kd11:35.1.161	sesakammaṁ vijāniyāti.
pli-tv-kd11:35.1.162	Kammakkhandhako niṭṭhito.
pli-tv-kd12:0.1	Theravāda Vinayapiṭaka
pli-tv-kd12:0.2	Cūḷavagga
pli-tv-kd12:0.3	Pārivāsikakkhandhaka
pli-tv-kd12:0.4	1. Pārivāsikavatta
pli-tv-kd12:1.1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.
pli-tv-kd12:1.1.2	Tena kho pana samayena pārivāsikā bhikkhū sādiyanti pakatattānaṁ bhikkhūnaṁ abhivādanaṁ, paccuṭṭhānaṁ, añjalikammaṁ, sāmīcikammaṁ, āsanābhihāraṁ, seyyābhihāraṁ, pādodakaṁ pādapīṭhaṁ, pādakathalikaṁ, pattacīvarappaṭiggahaṇaṁ, nahāne piṭṭhiparikammaṁ.
pli-tv-kd12:1.1.3	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—
pli-tv-kd12:1.1.4	“kathañhi nāma pārivāsikā bhikkhū sādiyissanti pakatattānaṁ bhikkhūnaṁ abhivādanaṁ, paccuṭṭhānaṁ, añjalikammaṁ, sāmīcikammaṁ, āsanābhihāraṁ, seyyābhihāraṁ, pādodakaṁ pādapīṭhaṁ, pādakathalikaṁ, pattacīvarappaṭiggahaṇaṁ, nahāne piṭṭhiparikamman”ti.
pli-tv-kd12:1.1.5	Atha kho te bhikkhū bhagavato etamatthaṁ ārocesuṁ.
pli-tv-kd12:1.1.6	Atha kho bhagavā etasmiṁ nidāne etasmiṁ pakaraṇe bhikkhusaṅghaṁ sannipātāpetvā bhikkhū paṭipucchi—
pli-tv-kd12:1.1.7	“saccaṁ kira, bhikkhave, pārivāsikā bhikkhū sādiyanti pakatattānaṁ bhikkhūnaṁ abhivādanaṁ, paccuṭṭhānaṁ, añjalikammaṁ, sāmīcikammaṁ, āsanābhihāraṁ, seyyābhihāraṁ, pādodakaṁ pādapīṭhaṁ, pādakathalikaṁ, pattacīvarappaṭiggahaṇaṁ, nahāne piṭṭhiparikamman”ti?
pli-tv-kd12:1.1.8	“Saccaṁ, bhagavā”ti.
pli-tv-kd12:1.1.9	Vigarahi buddho bhagavā—
pli-tv-kd12:1.1.10	“ananucchavikaṁ …pe…
pli-tv-kd12:1.1.11	kathañhi nāma, bhikkhave, pārivāsikā bhikkhū sādiyissanti pakatattānaṁ bhikkhūnaṁ abhivādanaṁ, paccuṭṭhānaṁ, añjalikammaṁ, sāmīcikammaṁ, āsanābhihāraṁ, seyyābhihāraṁ, pādodakaṁ pādapīṭhaṁ, pādakathalikaṁ, pattacīvarappaṭiggahaṇaṁ, nahāne piṭṭhiparikammaṁ.
pli-tv-kd12:1.1.12	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…
pli-tv-kd12:1.1.13	vigarahitvā …pe…
pli-tv-kd12:1.1.14	dhammiṁ kathaṁ katvā bhikkhū āmantesi—
pli-tv-kd12:1.1.15	“na, bhikkhave, pārivāsikena bhikkhunā sāditabbaṁ
pli-tv-kd12:1.1.16	pakatattānaṁ bhikkhūnaṁ abhivādanaṁ,
pli-tv-kd12:1.1.17	paccuṭṭhānaṁ,
pli-tv-kd12:1.1.18	añjalikammaṁ,
pli-tv-kd12:1.1.19	sāmīcikammaṁ,
pli-tv-kd12:1.1.20	āsanābhihāro,
pli-tv-kd12:1.1.21	seyyābhihāro,
pli-tv-kd12:1.1.22	pādodakaṁ pādapīṭhaṁ,
pli-tv-kd12:1.1.23	pādakathalikaṁ,
pli-tv-kd12:1.1.24	pattacīvarappaṭiggahaṇaṁ,
pli-tv-kd12:1.1.25	nahāne piṭṭhiparikammaṁ.
pli-tv-kd12:1.1.26	Yo sādiyeyya, āpatti dukkaṭassa.
pli-tv-kd12:1.1.27	Anujānāmi, bhikkhave, pārivāsikānaṁ bhikkhūnaṁ mithu yathāvuḍḍhaṁ abhivādanaṁ, paccuṭṭhānaṁ, añjalikammaṁ, sāmīcikammaṁ, āsanābhihāraṁ, seyyābhihāraṁ, pādodakaṁ pādapīṭhaṁ, pādakathalikaṁ, pattacīvarappaṭiggahaṇaṁ, nahāne piṭṭhiparikammaṁ.
pli-tv-kd12:1.1.28	Anujānāmi, bhikkhave, pārivāsikānaṁ bhikkhūnaṁ pañca yathāvuḍḍhaṁ—
pli-tv-kd12:1.1.29	uposathaṁ, pavāraṇaṁ, vassikasāṭikaṁ, oṇojanaṁ, bhattaṁ.
pli-tv-kd12:1.1.30	Tena hi, bhikkhave, pārivāsikānaṁ bhikkhūnaṁ vattaṁ paññapessāmi yathā pārivāsikehi bhikkhūhi vattitabbaṁ.
pli-tv-kd12:1.2.1	Pārivāsikena, bhikkhave, bhikkhunā sammā vattitabbaṁ.
pli-tv-kd12:1.2.2	Tatrāyaṁ sammāvattanā—
pli-tv-kd12:1.2.3	Na upasampādetabbaṁ,
pli-tv-kd12:1.2.4	na nissayo dātabbo,
pli-tv-kd12:1.2.5	na sāmaṇero upaṭṭhāpetabbo,
pli-tv-kd12:1.2.6	na bhikkhunovādakasammuti sāditabbā,
pli-tv-kd12:1.2.7	sammatenapi bhikkhuniyo na ovaditabbā.
pli-tv-kd12:1.2.8	Yāya āpattiyā saṅghena parivāso dinno hoti sā āpatti na āpajjitabbā, aññā vā tādisikā, tato vā pāpiṭṭhatarā;
pli-tv-kd12:1.2.9	kammaṁ na garahitabbaṁ,
pli-tv-kd12:1.2.10	kammikā na garahitabbā.
pli-tv-kd12:1.2.11	Na pakatattassa bhikkhuno uposatho ṭhapetabbo,
pli-tv-kd12:1.2.12	na pavāraṇā ṭhapetabbā,
pli-tv-kd12:1.2.13	na savacanīyaṁ kātabbaṁ,
pli-tv-kd12:1.2.14	na anuvādo paṭṭhapetabbo,
pli-tv-kd12:1.2.15	na okāso kāretabbo,
pli-tv-kd12:1.2.16	na codetabbo,
pli-tv-kd12:1.2.17	na sāretabbo,
pli-tv-kd12:1.2.18	na bhikkhūhi sampayojetabbaṁ.
pli-tv-kd12:1.2.19	Na, bhikkhave, pārivāsikena bhikkhunā pakatattassa bhikkhuno purato gantabbaṁ,
pli-tv-kd12:1.2.20	na purato nisīditabbaṁ.
pli-tv-kd12:1.2.21	Yo hoti saṅghassa āsanapariyanto seyyāpariyanto vihārapariyanto so tassa padātabbo. Tena ca so sāditabbo.
pli-tv-kd12:1.2.22	Na, bhikkhave, pārivāsikena bhikkhunā pakatattena bhikkhunā puresamaṇena vā
pli-tv-kd12:1.2.23	pacchāsamaṇena vā kulāni upasaṅkamitabbāni,
pli-tv-kd12:1.2.24	na āraññikaṅgaṁ samādātabbaṁ,
pli-tv-kd12:1.2.25	na piṇḍapātikaṅgaṁ samādātabbaṁ,
pli-tv-kd12:1.2.26	na ca tappaccayā piṇḍapāto nīharāpetabbo—mā maṁ jāniṁsūti.
pli-tv-kd12:1.2.27	Pārivāsikena, bhikkhave, bhikkhunā āgantukena ārocetabbaṁ,
pli-tv-kd12:1.2.28	āgantukassa ārocetabbaṁ,
pli-tv-kd12:1.2.29	uposathe ārocetabbaṁ,
pli-tv-kd12:1.2.30	pavāraṇāya ārocetabbaṁ.
pli-tv-kd12:1.2.31	Sace gilāno hoti, dūtenapi ārocetabbaṁ.
pli-tv-kd12:1.3.1	Na, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā āvāsā abhikkhuko āvāso gantabbo, aññatra pakatattena, aññatra antarāyā.
pli-tv-kd12:1.3.2	Na, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā āvāsā abhikkhuko anāvāso gantabbo, aññatra pakatattena, aññatra antarāyā.
pli-tv-kd12:1.3.3	Na, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā āvāsā abhikkhuko āvāso vā anāvāso vā gantabbo, aññatra pakatattena, aññatra antarāyā.
pli-tv-kd12:1.3.4	Na, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā anāvāsā abhikkhuko āvāso gantabbo, aññatra pakatattena, aññatra antarāyā.
pli-tv-kd12:1.3.5	Na, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā anāvāsā abhikkhuko anāvāso gantabbo, aññatra pakatattena, aññatra antarāyā.
pli-tv-kd12:1.3.6	Na, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā anāvāsā abhikkhuko āvāso vā anāvāso vā gantabbo, aññatra pakatattena, aññatra antarāyā.
pli-tv-kd12:1.3.7	Na, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā āvāsā vā anāvāsā vā abhikkhuko āvāso gantabbo, aññatra pakatattena, aññatra antarāyā.
pli-tv-kd12:1.3.8	Na, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā āvāsā vā anāvāsā vā abhikkhuko anāvāso gantabbo, aññatra pakatattena, aññatra antarāyā.
pli-tv-kd12:1.3.9	Na, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā āvāsā vā anāvāsā vā abhikkhuko āvāso vā anāvāso vā gantabbo, aññatra pakatattena, aññatra antarāyā.
pli-tv-kd12:1.3.10	Na, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā āvāsā sabhikkhuko āvāso gantabbo, yatthassu bhikkhū nānāsaṁvāsakā, aññatra pakatattena, aññatra antarāyā.
pli-tv-kd12:1.3.11	Na, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā āvāsā sabhikkhuko anāvāso gantabbo, yatthassu bhikkhū nānāsaṁvāsakā, aññatra pakatattena, aññatra antarāyā.
pli-tv-kd12:1.3.12	Na, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā āvāsā sabhikkhuko āvāso vā anāvāso vā gantabbo, yatthassu bhikkhū nānāsaṁvāsakā, aññatra pakatattena, aññatra antarāyā.
pli-tv-kd12:1.3.13	Na, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā anāvāsā sabhikkhuko āvāso gantabbo, yatthassu bhikkhū nānāsaṁvāsakā, aññatra pakatattena, aññatra antarāyā.
pli-tv-kd12:1.3.14	Na, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā anāvāsā sabhikkhuko anāvāso gantabbo, yatthassu bhikkhū nānāsaṁvāsakā, aññatra pakatattena, aññatra antarāyā.
pli-tv-kd12:1.3.15	Na, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā anāvāsā sabhikkhuko āvāso vā anāvāso vā gantabbo, yatthassu bhikkhū nānāsaṁvāsakā, aññatra pakatattena, aññatra antarāyā.
pli-tv-kd12:1.3.16	Na, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā āvāsā vā anāvāsā vā sabhikkhuko āvāso gantabbo, yatthassu bhikkhū nānāsaṁvāsakā, aññatra pakatattena, aññatra antarāyā.
pli-tv-kd12:1.3.17	Na, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā āvāsā vā anāvāsā vā sabhikkhuko anāvāso gantabbo, yatthassu bhikkhū nānāsaṁvāsakā, aññatra pakatattena, aññatra antarāyā.
pli-tv-kd12:1.3.18	Na, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā āvāsā vā anāvāsā vā sabhikkhuko āvāso vā anāvāso vā gantabbo, yatthassu bhikkhū nānāsaṁvāsakā, aññatra pakatattena, aññatra antarāyā.
pli-tv-kd12:1.3.19	Gantabbo, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā āvāsā sabhikkhuko āvāso, yatthassu bhikkhū samānasaṁvāsakā, yaṁ jaññā sakkomi ajjeva gantunti.
pli-tv-kd12:1.3.20	Gantabbo, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā āvāsā sabhikkhuko anāvāso, yatthassu bhikkhū samānasaṁvāsakā, yaṁ jaññā sakkomi ajjeva gantunti.
pli-tv-kd12:1.3.21	Gantabbo, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā āvāsā sabhikkhuko āvāso vā anāvāso vā, yatthassu bhikkhū samānasaṁvāsakā, yaṁ jaññā sakkomi ajjeva gantunti.
pli-tv-kd12:1.3.22	Gantabbo, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā anāvāsā sabhikkhuko āvāso, yatthassu bhikkhū samānasaṁvāsakā, yaṁ jaññā sakkomi ajjeva gantunti.
pli-tv-kd12:1.3.23	Gantabbo, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā anāvāsā sabhikkhuko anāvāso, yatthassu bhikkhū samānasaṁvāsakā, yaṁ jaññā sakkomi ajjeva gantunti.
pli-tv-kd12:1.3.24	Gantabbo, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā anāvāsā sabhikkhuko āvāso vā anāvāso vā, yatthassu bhikkhū samānasaṁvāsakā, yaṁ jaññā sakkomi ajjeva gantunti.
pli-tv-kd12:1.3.25	Gantabbo, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā āvāsā vā anāvāsā vā sabhikkhuko āvāso, yatthassu bhikkhū samānasaṁvāsakā, yaṁ jaññā sakkomi ajjeva gantunti.
pli-tv-kd12:1.3.26	Gantabbo, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā āvāsā vā anāvāsā vā sabhikkhuko anāvāso, yatthassu bhikkhū samānasaṁvāsakā, yaṁ jaññā sakkomi ajjeva gantunti.
pli-tv-kd12:1.3.27	Gantabbo, bhikkhave, pārivāsikena bhikkhunā sabhikkhukā āvāsā vā anāvāsā vā sabhikkhuko āvāso vā anāvāso vā, yatthassu bhikkhū samānasaṁvāsakā, yaṁ jaññā sakkomi ajjeva gantunti.
pli-tv-kd12:1.4.1	Na, bhikkhave, pārivāsikena bhikkhunā pakatattena bhikkhunā saddhiṁ ekacchanne āvāse vatthabbaṁ,
pli-tv-kd12:1.4.2	na ekacchanne anāvāse vatthabbaṁ,
pli-tv-kd12:1.4.3	na ekacchanne āvāse vā anāvāse vā vatthabbaṁ.
pli-tv-kd12:1.4.4	Pakatattaṁ bhikkhuṁ disvā āsanā vuṭṭhātabbaṁ.
pli-tv-kd12:1.4.5	Pakatatto bhikkhu āsanena nimantetabbo.
pli-tv-kd12:1.4.6	Na pakatattena bhikkhunā saddhiṁ ekāsane nisīditabbaṁ,
pli-tv-kd12:1.4.7	na nīce āsane nisinne ucce āsane nisīditabbaṁ,
pli-tv-kd12:1.4.8	na chamāyaṁ nisinne āsane nisīditabbaṁ;
pli-tv-kd12:1.4.9	na ekacaṅkame caṅkamitabbaṁ,
pli-tv-kd12:1.4.10	na nīce caṅkame caṅkamante ucce caṅkame caṅkamitabbaṁ,
pli-tv-kd12:1.4.11	na chamāyaṁ caṅkamante caṅkame caṅkamitabbaṁ.
pli-tv-kd12:1.4.12	Na, bhikkhave, pārivāsikena bhikkhunā pārivāsikena vuḍḍhatarena bhikkhunā saddhiṁ …pe…
pli-tv-kd12:1.4.13	mūlāyapaṭikassanārahena bhikkhunā saddhiṁ …pe…
pli-tv-kd12:1.4.14	mānattārahena bhikkhunā saddhiṁ …pe…
pli-tv-kd12:1.4.15	mānattacārikena bhikkhunā saddhiṁ …pe…
pli-tv-kd12:1.4.16	abbhānārahena bhikkhunā saddhiṁ ekacchanne āvāse vatthabbaṁ,
pli-tv-kd12:1.4.17	na ekacchanne anāvāse vatthabbaṁ,
pli-tv-kd12:1.4.18	na ekacchanne āvāse vā anāvāse vā vatthabbaṁ;
pli-tv-kd12:1.4.19	na ekāsane nisīditabbaṁ,
pli-tv-kd12:1.4.20	na nīce āsane nisinne ucce āsane nisīditabbaṁ,
pli-tv-kd12:1.4.21	na chamāyaṁ nisinne āsane nisīditabbaṁ;
pli-tv-kd12:1.4.22	na ekacaṅkame caṅkamitabbaṁ,
pli-tv-kd12:1.4.23	na nīce caṅkame caṅkamante ucce caṅkame caṅkamitabbaṁ,
pli-tv-kd12:1.4.24	na chamāyaṁ caṅkamante caṅkame caṅkamitabbaṁ.
pli-tv-kd12:1.4.25	Pārivāsikacatuttho ce, bhikkhave, parivāsaṁ dadeyya,
pli-tv-kd12:1.4.26	mūlāya paṭikasseyya,
pli-tv-kd12:1.4.27	mānattaṁ dadeyya,
pli-tv-kd12:1.4.28	taṁvīso abbheyya, akammaṁ, na ca karaṇīyan”ti.
pli-tv-kd12:1.4.29	Catunnavutipārivāsikavattaṁ niṭṭhitaṁ.
pli-tv-kd12:2.1.1	Atha kho āyasmā upāli yena bhagavā tenupasaṅkami.
pli-tv-kd12:2.1.2	Upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi.
pli-tv-kd12:2.1.3	Ekamantaṁ nisinno kho āyasmā upāli bhagavantaṁ etadavoca—
pli-tv-kd12:2.1.4	“kati nu kho, bhante, pārivāsikassa bhikkhuno ratticchedā”ti?
pli-tv-kd12:2.1.5	“Tayo kho, upāli, pārivāsikassa bhikkhuno ratticchedā.
pli-tv-kd12:2.1.6	Sahavāso, vippavāso, anārocanā—
pli-tv-kd12:2.1.7	ime kho, upāli, tayo pārivāsikassa bhikkhuno ratticchedā”ti.
pli-tv-kd12:3.1.1	Tena kho pana samayena sāvatthiyaṁ mahābhikkhusaṅgho sannipatito hoti.
pli-tv-kd12:3.1.2	Na sakkonti pārivāsikā bhikkhū parivāsaṁ sodhetuṁ.
pli-tv-kd12:3.1.3	Bhagavato etamatthaṁ ārocesuṁ.
pli-tv-kd12:3.1.4	“Anujānāmi, bhikkhave, parivāsaṁ nikkhipituṁ.
pli-tv-kd12:3.1.5	Evañca pana, bhikkhave, nikkhipitabbo.
pli-tv-kd12:3.1.6	Tena pārivāsikena bhikkhunā ekaṁ bhikkhuṁ upasaṅkamitvā ekaṁsaṁ uttarāsaṅgaṁ karitvā ukkuṭikaṁ nisīditvā añjaliṁ paggahetvā evamassa vacanīyo—
pli-tv-kd12:3.1.7	‘parivāsaṁ nikkhipāmī’ti.
pli-tv-kd12:3.1.8	Nikkhitto hoti parivāso.
pli-tv-kd12:3.1.9	‘Vattaṁ nikkhipāmī’ti.
pli-tv-kd12:3.1.10	Nikkhitto hoti parivāso”.
pli-tv-kd12:3.2.1	Tena kho pana samayena sāvatthiyā bhikkhū tahaṁ tahaṁ pakkamiṁsu.
pli-tv-kd12:3.2.2	Sakkonti pārivāsikā bhikkhū parivāsaṁ sodhetuṁ.
pli-tv-kd12:3.2.3	Bhagavato etamatthaṁ ārocesuṁ.
pli-tv-kd12:3.2.4	“Anujānāmi, bhikkhave, parivāsaṁ samādiyituṁ.
pli-tv-kd12:3.2.5	Evañca pana, bhikkhave, samādiyitabbo.
pli-tv-kd12:3.2.6	Tena pārivāsikena bhikkhunā ekaṁ bhikkhuṁ upasaṅkamitvā ekaṁsaṁ uttarāsaṅgaṁ karitvā ukkuṭikaṁ nisīditvā añjaliṁ paggahetvā evamassa vacanīyo—
pli-tv-kd12:3.2.7	‘parivāsaṁ samādiyāmī’ti.
pli-tv-kd12:3.2.8	Samādinno hoti parivāso.
pli-tv-kd12:3.2.9	‘Vattaṁ samādiyāmī’ti.
pli-tv-kd12:3.2.10	Samādinno hoti parivāso”.
pli-tv-kd12:3.2.11	Pārivāsikavattaṁ niṭṭhitaṁ.
pli-tv-kd12:4.1.0	2. Mūlāyapaṭikassanārahavatta
pli-tv-kd12:4.1.1	Tena kho pana samayena mūlāyapaṭikassanārahā bhikkhū sādiyanti pakatattānaṁ bhikkhūnaṁ abhivādanaṁ, paccuṭṭhānaṁ, añjalikammaṁ, sāmīcikammaṁ, āsanābhihāraṁ, seyyābhihāraṁ, pādodakaṁ pādapīṭhaṁ, pādakathalikaṁ, pattacīvarappaṭiggahaṇaṁ, nahāne piṭṭhiparikammaṁ.
pli-tv-kd12:4.1.2	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—
pli-tv-kd12:4.1.3	“kathañhi nāma mūlāyapaṭikassanārahā bhikkhū sādiyissanti pakatattānaṁ bhikkhūnaṁ abhivādanaṁ, paccuṭṭhānaṁ …pe… nahāne piṭṭhiparikamman”ti.
pli-tv-kd12:4.1.4	Atha kho te bhikkhū bhagavato etamatthaṁ ārocesuṁ.
pli-tv-kd12:4.1.5	Atha kho bhagavā etasmiṁ nidāne etasmiṁ pakaraṇe bhikkhusaṅghaṁ sannipātāpetvā bhikkhū paṭipucchi—
pli-tv-kd12:4.1.6	“saccaṁ kira, bhikkhave, mūlāyapaṭikassanārahā bhikkhū sādiyanti pakatattānaṁ bhikkhūnaṁ abhivādanaṁ, paccuṭṭhānaṁ …pe… nahāne piṭṭhiparikamman”ti?
pli-tv-kd12:4.1.7	“Saccaṁ, bhagavā”ti.
pli-tv-kd12:4.1.8	Vigarahi buddho bhagavā—
pli-tv-kd12:4.1.9	“ananucchavikaṁ …pe…
pli-tv-kd12:4.1.10	kathañhi nāma, bhikkhave, mūlāyapaṭikassanārahā bhikkhū sādiyissanti pakatattānaṁ bhikkhūnaṁ abhivādanaṁ, paccuṭṭhānaṁ …pe… nahāne piṭṭhiparikammaṁ.
pli-tv-kd12:4.1.11	Netaṁ bhikkhave, appasannānaṁ vā pasādāya …pe…
pli-tv-kd12:4.1.12	vigarahitvā …pe…
pli-tv-kd12:4.1.13	dhammiṁ kathaṁ katvā bhikkhū āmantesi—
pli-tv-kd12:4.1.14	“na, bhikkhave, mūlāyapaṭikassanārahena bhikkhunā sāditabbaṁ
pli-tv-kd12:4.1.15	pakatattānaṁ bhikkhūnaṁ abhivādanaṁ,
pli-tv-kd12:4.1.16	paccuṭṭhānaṁ,
pli-tv-kd12:4.1.17	añjalikammaṁ,
pli-tv-kd12:4.1.18	sāmīcikammaṁ,
pli-tv-kd12:4.1.19	āsanābhihāro,
pli-tv-kd12:4.1.20	seyyābhihāro,
pli-tv-kd12:4.1.21	pādodakaṁ pādapīṭhaṁ,
pli-tv-kd12:4.1.22	pādakathalikaṁ,
pli-tv-kd12:4.1.23	pattacīvarappaṭiggahaṇaṁ,
pli-tv-kd12:4.1.24	nahāne piṭṭhiparikammaṁ.
pli-tv-kd12:4.1.25	Yo sādiyeyya, āpatti dukkaṭassa.
pli-tv-kd12:4.1.26	Anujānāmi, bhikkhave, mūlāyapaṭikassanārahānaṁ bhikkhūnaṁ mithu yathāvuḍḍhaṁ abhivādanaṁ, paccuṭṭhānaṁ …pe… nahāne piṭṭhiparikammaṁ.
pli-tv-kd12:4.1.27	Anujānāmi, bhikkhave, mūlāyapaṭikassanārahānaṁ bhikkhūnaṁ pañca yathāvuḍḍhaṁ—
pli-tv-kd12:4.1.28	uposathaṁ, pavāraṇaṁ, vassikasāṭikaṁ, oṇojanaṁ, bhattaṁ.
pli-tv-kd12:4.1.29	Tena hi, bhikkhave, mūlāyapaṭikassanārahānaṁ bhikkhūnaṁ vattaṁ paññapessāmi yathā mūlāyapaṭikassanārahehi bhikkhūhi vattitabbaṁ.
pli-tv-kd12:4.1.30	Mūlāyapaṭikassanārahena, bhikkhave, bhikkhunā sammā vattitabbaṁ.
